locale is "en_US.UTF-8"
locale charset is "UTF-8"
using default charset "UTF-8"
locale is "en_US.UTF-8"
locale charset is "UTF-8"
using default charset "UTF-8"
1> 2> Name	Owner	Object_type
T_APELLIDO	char	20	20	NULL	yes	none	none	SQL_Latin1_General_CP1_CI_AS
T_FOLIO10	numeric	9	10	0	yes	none	none	NULL
T_FONO	char	15	15	NULL	yes	none	none	SQL_Latin1_General_CP1_CI_AS
T_NOMBRES	char	25	25	NULL	yes	none	none	SQL_Latin1_General_CP1_CI_AS
T_RUT	char	10	10	NULL	yes	none	none	SQL_Latin1_General_CP1_CI_AS
T_RUT2	char	10	10	NULL	yes	none	none	SQL_Latin1_General_CP1_CI_AS
T_SI_NO	char	1	1	NULL	no	none	R_SI_NO	SQL_Latin1_General_CP1_CI_AS
(7 rows affected)
(return status = 0)
1> 
